timestamp,transformer_id,voltage_l1,voltage_l2,current_l1,current_l2,frequency,thd_voltage,thd_current,oil_temp_top,oil_temp_bottom,h2_gas_ppm,ch4_gas_ppm,voltage_kv,power_mva,age_years,fault_type,severity,anomaly,criticality,transformer_type,load_factor
2025-10-03 03:10:50.851533,T400_572,391629.0,396321.0,0.19,0.19,50.042,2.8,1.8,27.7,25.4,67.2,47.9,400,498.8,33,healthy,0.0,0,0.194,transmission_400kv,0.263
2025-09-22 16:28:50.852532,T400_500,399642.1,401597.0,0.35,0.35,50.03,2.67,1.87,41.4,37.1,63.4,42.6,400,381.8,34,healthy,0.0,0,0.185,transmission_400kv,0.675
2025-09-14 07:30:50.852532,T132_018,131841.1,132469.3,0.04,0.04,50.007,2.57,2.09,25.1,21.6,75.3,55.0,132,28.4,11,radial_displacement,0.383,1,0.314,power_132kv,0.34
2025-09-26 15:00:50.853535,T132_451,133728.1,131744.5,0.15,0.16,49.93,2.21,1.43,20.3,18.1,49.4,32.7,132,52.5,23,healthy,0.0,0,0.114,power_132kv,0.64
2025-09-14 12:30:50.853535,T11_184,10859.4,10941.1,0.38,0.38,50.082,2.33,1.44,28.9,24.5,61.3,43.3,11,12.9,17,axial_displacement,0.135,1,0.188,distribution_11kv,0.575
2025-10-07 12:52:50.854532,T132_030,130955.8,131973.6,0.17,0.17,49.965,2.29,1.67,20.0,18.0,45.5,31.5,132,75.5,23,healthy,0.0,0,0.103,power_132kv,0.512
2025-09-16 16:26:50.855531,T400_956,392975.7,404903.4,0.07,0.07,49.96,2.03,1.32,22.6,18.9,35.8,20.4,400,139.5,11,healthy,0.0,0,0.044,transmission_400kv,0.318
2025-09-23 01:47:50.855531,T400_232,396421.6,396118.7,0.19,0.18,49.979,2.4,1.76,35.4,31.7,66.9,42.2,400,281.0,33,healthy,0.0,0,0.19,transmission_400kv,0.459
2025-10-02 16:21:50.856531,T400_555,396497.7,401974.6,0.52,0.53,50.004,2.12,1.26,24.7,20.3,44.3,28.3,400,424.5,19,healthy,0.0,0,0.089,transmission_400kv,0.822
2025-10-04 13:45:50.856531,T11_750,11138.0,11123.2,0.2,0.22,49.959,1.76,1.37,31.7,27.9,39.9,26.6,11,9.4,18,healthy,0.0,0,0.073,distribution_11kv,0.431
2025-10-05 12:22:50.857534,T11_218,10997.9,10852.3,0.25,0.24,50.071,1.6,1.34,20.3,18.0,38.0,22.6,11,8.7,15,healthy,0.0,0,0.06,distribution_11kv,0.539
2025-10-07 03:17:50.857534,T132_258,132701.9,129830.5,0.12,0.12,50.021,1.35,1.08,32.9,29.7,32.1,22.8,132,48.1,13,healthy,0.0,0,0.039,power_132kv,0.588
2025-09-20 18:41:50.858531,T132_821,131660.5,129013.8,0.18,0.18,49.923,1.34,0.91,21.7,18.4,29.1,19.3,132,74.4,10,healthy,0.0,0,0.025,power_132kv,0.572
2025-10-04 08:08:50.858531,T132_758,130617.8,129777.8,0.15,0.15,49.909,3.89,2.27,42.8,39.8,127.9,86.1,132,52.1,20,core_ground,0.467,1,0.528,power_132kv,0.644
2025-09-16 12:07:50.859531,T400_115,398555.6,398621.9,0.31,0.33,50.0,2.11,0.96,34.6,30.4,30.1,23.1,400,291.0,14,healthy,0.0,0,0.036,transmission_400kv,0.765
2025-09-21 14:18:50.859531,T132_445,132066.9,130562.1,0.25,0.24,50.033,2.12,1.45,23.7,21.6,50.5,35.4,132,80.5,23,healthy,0.0,0,0.117,power_132kv,0.682
2025-09-25 13:30:50.860531,T400_604,398441.3,403898.7,0.27,0.26,49.964,2.67,1.96,50.5,46.5,81.6,53.7,400,428.0,11,shorted_turns,0.379,1,0.33,transmission_400kv,0.434
2025-09-21 11:32:50.861531,T132_405,132632.8,134111.3,0.11,0.1,49.904,2.3,1.45,25.1,20.7,47.7,32.4,132,53.1,24,healthy,0.0,0,0.112,power_132kv,0.448
2025-09-26 20:10:50.861531,T132_064,131726.1,129952.8,0.24,0.22,50.004,3.98,2.68,36.3,32.7,164.7,113.8,132,86.0,20,winding_deformation,0.671,1,0.716,power_132kv,0.589
2025-10-05 08:07:50.862532,T400_404,399901.5,397707.4,0.27,0.27,50.033,1.95,1.38,37.9,34.4,34.7,24.9,400,300.9,14,healthy,0.0,0,0.049,transmission_400kv,0.616
2025-09-14 01:48:50.862532,T400_615,395091.6,400570.6,0.24,0.22,49.942,4.4,3.12,67.5,63.4,191.0,129.1,400,360.0,22,shorted_turns,0.756,1,0.895,transmission_400kv,0.439
2025-09-22 09:38:50.862532,T132_481,132440.3,130973.0,0.2,0.2,49.984,1.51,1.08,28.2,24.8,39.5,21.0,132,59.6,11,healthy,0.0,0,0.055,power_132kv,0.77
2025-10-02 03:35:50.864036,T132_034,132151.2,129735.6,0.1,0.11,49.964,1.43,1.18,20.0,18.0,27.2,20.8,132,54.1,8,healthy,0.0,0,0.02,power_132kv,0.462
2025-09-24 03:23:50.864036,T132_133,130233.6,133550.4,0.1,0.1,50.011,1.76,1.16,28.6,26.2,31.5,19.2,132,29.2,11,healthy,0.0,0,0.032,power_132kv,0.761
2025-10-04 09:19:50.865041,T132_365,133292.4,130301.1,0.1,0.11,49.926,2.45,1.38,29.4,25.5,48.0,33.7,132,61.0,23,healthy,0.0,0,0.112,power_132kv,0.394
2025-10-07 19:07:50.866045,T400_326,394039.9,403484.0,0.39,0.35,49.981,4.53,2.74,46.5,43.8,224.8,147.9,400,455.5,31,core_ground,0.664,1,0.916,transmission_400kv,0.541
2025-09-28 17:34:50.866045,T400_332,408028.7,405503.1,0.4,0.43,49.998,1.95,1.19,40.5,36.0,38.8,24.2,400,361.7,16,healthy,0.0,0,0.065,transmission_400kv,0.812
2025-10-10 08:43:50.867047,T132_112,131892.4,128487.2,0.14,0.15,50.115,1.46,1.29,38.3,35.5,36.0,22.4,132,42.2,11,healthy,0.0,0,0.045,power_132kv,0.816
2025-09-23 13:48:50.868043,T132_197,131181.4,131298.8,0.13,0.14,49.976,1.58,1.21,20.1,18.0,29.9,22.8,132,61.8,12,healthy,0.0,0,0.03,power_132kv,0.516
2025-09-14 22:53:50.868043,T132_681,131650.8,131189.2,0.05,0.05,50.067,3.37,2.14,27.5,23.8,104.2,70.4,132,25.9,23,core_ground,0.289,1,0.394,power_132kv,0.41
2025-10-06 23:06:50.869042,T132_251,132363.7,130978.8,0.18,0.17,49.97,4.97,2.9,60.4,55.8,214.5,142.6,132,69.7,24,shorted_turns,0.819,1,0.937,power_132kv,0.559
2025-09-30 21:49:50.870042,T132_430,130370.5,132500.7,0.17,0.16,50.005,3.52,2.57,36.0,31.0,131.4,90.3,132,80.9,23,winding_deformation,0.434,1,0.53,power_132kv,0.431
2025-09-16 06:15:50.870042,T11_079,11161.7,11134.8,0.23,0.23,49.981,2.15,1.49,36.6,32.1,46.6,36.5,11,8.7,24,healthy,0.0,0,0.108,distribution_11kv,0.481
2025-10-11 01:37:50.871041,T11_062,11057.8,11099.0,0.64,0.59,49.967,2.22,1.67,32.1,27.3,61.6,42.0,11,19.2,14,axial_displacement,0.195,1,0.205,distribution_11kv,0.598
2025-10-12 07:30:50.871041,T400_489,396917.2,399102.5,0.49,0.46,49.913,2.6,1.71,33.1,28.4,61.2,47.1,400,400.0,34,healthy,0.0,0,0.178,transmission_400kv,0.851
2025-10-13 00:37:50.872041,T400_682,396088.8,400608.0,0.3,0.29,50.0,3.55,2.55,57.7,52.9,148.9,97.5,400,338.7,21,winding_deformation,0.551,1,0.622,transmission_400kv,0.604
2025-09-25 08:45:50.872041,T11_039,10824.7,11061.8,0.21,0.23,49.988,2.37,1.62,36.5,33.6,49.8,34.1,11,8.3,25,healthy,0.0,0,0.121,distribution_11kv,0.514
2025-09-20 01:18:50.873041,T132_095,130496.3,130211.8,0.26,0.27,49.945,1.47,1.21,25.5,22.6,33.3,15.9,132,83.6,8,healthy,0.0,0,0.029,power_132kv,0.724
2025-10-06 04:42:50.873041,T400_717,398670.5,398651.1,0.31,0.31,50.011,3.83,2.71,38.7,34.3,157.9,102.2,400,335.0,22,axial_displacement,0.565,1,0.658,transmission_400kv,0.635
2025-10-08 00:19:50.874041,T132_219,130070.4,130057.0,0.17,0.16,49.93,1.1,1.19,28.7,25.6,26.8,19.7,132,82.0,9,healthy,0.0,0,0.023,power_132kv,0.48
2025-09-21 09:03:50.875041,T11_309,10900.2,10845.6,0.11,0.12,49.941,2.54,1.77,28.7,26.7,57.2,42.0,11,3.7,28,healthy,0.0,0,0.151,distribution_11kv,0.577
2025-10-07 22:56:50.875041,T400_197,400627.8,401486.2,0.23,0.22,50.018,2.9,1.78,37.3,34.4,92.2,59.9,400,195.2,16,winding_deformation,0.331,1,0.356,transmission_400kv,0.8
2025-09-27 09:25:50.876041,T132_990,130284.3,131951.3,0.24,0.24,49.994,2.04,1.23,23.8,20.8,48.5,30.0,132,86.6,22,healthy,0.0,0,0.108,power_132kv,0.613
2025-09-20 09:04:50.876041,T132_113,131965.6,128792.8,0.21,0.24,50.037,1.47,1.33,35.4,31.0,37.2,24.5,132,75.7,15,healthy,0.0,0,0.058,power_132kv,0.739
2025-10-06 11:15:50.877041,T400_510,400318.9,396625.8,0.25,0.27,49.998,3.0,2.06,29.4,26.6,77.6,48.0,400,316.1,39,healthy,0.0,0,0.24,transmission_400kv,0.588
2025-09-28 09:54:50.877041,T132_663,132887.1,132035.7,0.1,0.1,49.887,1.89,1.21,22.1,19.1,35.6,28.5,132,43.1,15,healthy,0.0,0,0.053,power_132kv,0.535
2025-10-12 03:13:50.878045,T132_159,132228.6,132384.0,0.07,0.06,49.964,4.65,3.34,36.2,33.1,203.2,130.9,132,47.4,20,core_ground,0.868,1,0.909,power_132kv,0.31
2025-09-20 06:59:50.879042,T132_755,132746.8,131195.6,0.09,0.1,49.953,1.96,1.8,29.6,27.2,49.8,35.5,132,51.9,23,healthy,0.0,0,0.114,power_132kv,0.435
2025-09-19 09:47:50.879042,T132_139,134176.6,135316.8,0.21,0.22,50.067,1.45,1.2,37.1,34.3,35.4,26.4,132,62.6,15,healthy,0.0,0,0.053,power_132kv,0.815
2025-09-22 09:02:50.880042,T400_339,395338.8,402797.0,0.14,0.14,49.979,3.93,2.73,44.4,41.6,155.3,107.2,400,119.6,22,shorted_turns,0.589,1,0.661,transmission_400kv,0.807
2025-10-01 09:53:50.880042,T132_925,129047.7,131982.0,0.06,0.05,49.964,3.62,2.33,34.0,31.0,124.2,81.6,132,25.2,17,axial_displacement,0.504,1,0.523,power_132kv,0.471
2025-10-10 08:30:50.881041,T132_361,132819.5,132332.9,0.24,0.24,49.975,1.55,1.57,42.1,38.7,40.9,26.7,132,85.2,17,healthy,0.0,0,0.074,power_132kv,0.634
2025-09-28 07:43:50.882041,T400_365,405176.1,394124.9,0.21,0.21,49.944,2.07,1.46,37.3,33.5,43.9,29.6,400,227.8,21,healthy,0.0,0,0.093,transmission_400kv,0.622
2025-10-12 23:09:50.882041,T400_387,395295.9,396426.3,0.49,0.46,49.974,3.97,2.9,45.5,40.8,217.6,144.4,400,493.5,33,radial_displacement,0.585,1,0.865,transmission_400kv,0.628
2025-09-22 12:43:50.883045,T11_249,10959.7,11027.9,0.29,0.27,49.977,1.98,1.21,20.0,18.0,36.3,25.5,11,7.5,13,healthy,0.0,0,0.051,distribution_11kv,0.685
2025-10-10 10:18:50.883045,T132_226,131793.2,133674.0,0.25,0.25,49.893,1.89,1.43,25.7,23.7,45.8,29.3,132,88.5,20,healthy,0.0,0,0.095,power_132kv,0.664
2025-09-30 23:37:50.884047,T11_199,11139.1,11075.1,0.27,0.29,50.029,1.52,1.17,25.9,22.3,30.5,22.2,11,10.6,11,healthy,0.0,0,0.029,distribution_11kv,0.508
2025-10-04 07:06:50.885043,T400_917,398585.4,392423.0,0.35,0.34,50.007,3.7,2.6,51.5,48.5,165.1,111.9,400,233.8,33,winding_deformation,0.388,1,0.634,transmission_400kv,0.961
2025-09-17 02:24:50.885043,T11_359,10906.4,11003.9,0.09,0.08,50.034,3.63,2.54,32.4,27.7,123.0,83.3,11,4.1,14,radial_displacement,0.62,1,0.559,distribution_11kv,0.375
2025-09-29 21:00:50.886041,T132_370,133006.5,130897.4,0.27,0.26,50.035,1.72,1.49,29.0,24.3,37.4,21.8,132,85.2,14,healthy,0.0,0,0.056,power_132kv,0.718
2025-09-20 23:45:50.886041,T132_368,130152.8,132828.8,0.11,0.11,49.994,3.36,2.32,36.1,31.6,119.5,80.9,132,52.5,20,winding_deformation,0.43,1,0.486,power_132kv,0.446
2025-10-03 11:45:50.887045,T132_117,130058.7,133820.0,0.15,0.15,49.945,1.41,1.11,39.3,35.8,34.2,19.9,132,47.4,11,healthy,0.0,0,0.04,power_132kv,0.727
2025-09-24 06:11:50.887045,T400_996,396442.0,400575.4,0.33,0.29,50.003,2.54,1.61,59.6,57.5,52.0,32.3,400,229.3,24,healthy,0.0,0,0.126,transmission_400kv,0.878
2025-09-20 13:22:50.888042,T400_758,403856.5,397765.2,0.22,0.2,49.948,2.64,1.65,25.0,22.5,68.8,46.3,400,392.9,39,healthy,0.0,0,0.212,transmission_400kv,0.372
2025-09-24 21:38:50.889041,T132_613,129171.0,131019.2,0.18,0.19,49.997,2.24,1.78,41.9,38.1,82.1,56.1,132,93.3,20,axial_displacement,0.2,1,0.28,power_132kv,0.47
2025-10-07 05:58:50.889041,T11_413,10856.3,10930.9,0.19,0.17,50.05,3.33,2.19,45.5,43.3,124.7,79.8,11,3.7,19,radial_displacement,0.452,1,0.507,distribution_11kv,0.869
2025-09-14 20:32:50.890041,T132_336,131473.7,134330.5,0.19,0.21,49.944,1.47,1.1,43.3,38.4,32.2,21.2,132,52.8,12,healthy,0.0,0,0.036,power_132kv,0.853
2025-10-05 21:12:50.890041,T11_998,11081.1,10983.3,0.28,0.28,50.057,1.53,1.02,20.0,18.0,30.0,16.5,11,6.9,7,healthy,0.0,0,0.018,distribution_11kv,0.766
2025-09-14 12:04:50.891041,T400_235,400457.1,400513.6,0.27,0.25,49.941,3.19,1.98,27.4,25.3,104.3,70.1,400,435.6,27,radial_displacement,0.234,1,0.381,transmission_400kv,0.402
2025-10-02 08:33:50.891041,T400_701,399907.0,397433.9,0.25,0.23,49.99,1.55,1.05,28.9,26.9,45.6,25.3,400,409.3,18,healthy,0.0,0,0.09,transmission_400kv,0.397
2025-09-26 01:36:50.892041,T11_726,11109.1,11073.7,0.13,0.14,50.032,2.6,1.53,29.0,25.2,55.0,37.3,11,8.7,26,healthy,0.0,0,0.14,distribution_11kv,0.297
2025-10-11 18:16:50.892041,T400_106,397503.2,400619.1,0.29,0.3,50.093,3.08,2.05,60.0,57.7,78.1,47.7,400,313.9,39,healthy,0.0,0,0.242,transmission_400kv,0.668
2025-09-27 17:05:50.893042,T400_906,394963.7,408093.4,0.32,0.3,50.039,1.76,1.09,22.4,18.3,38.6,24.5,400,345.0,15,healthy,0.0,0,0.062,transmission_400kv,0.634
2025-09-18 12:31:50.894041,T400_450,403752.2,395547.4,0.49,0.49,50.057,2.45,1.82,32.0,28.4,82.1,53.4,400,480.9,23,axial_displacement,0.171,1,0.278,transmission_400kv,0.72
2025-10-09 19:37:50.894041,T11_053,10901.4,11126.3,0.85,0.79,49.961,2.02,1.43,46.9,42.8,49.4,36.4,11,17.7,25,healthy,0.0,0,0.118,distribution_11kv,0.858
2025-10-03 10:00:50.895041,T400_613,404257.8,401650.4,0.2,0.22,50.04,1.83,0.89,20.0,18.0,36.9,24.6,400,259.5,15,healthy,0.0,0,0.057,transmission_400kv,0.575
2025-09-13 08:35:50.895041,T11_318,10814.1,11141.8,0.3,0.31,49.991,2.47,1.67,33.8,29.1,55.3,37.8,11,7.9,25,healthy,0.0,0,0.138,distribution_11kv,0.707
2025-09-25 12:25:50.896041,T132_116,130967.0,130097.5,0.37,0.36,49.94,2.46,1.63,33.9,31.8,52.0,30.0,132,95.2,21,healthy,0.0,0,0.118,power_132kv,0.846
2025-09-13 14:13:50.896041,T400_213,400641.9,404942.0,0.32,0.31,50.059,2.97,1.67,25.2,21.4,66.2,44.0,400,342.8,37,healthy,0.0,0,0.202,transmission_400kv,0.629
2025-09-26 06:07:50.897041,T132_468,130388.6,131981.7,0.22,0.21,50.048,3.37,2.38,42.2,38.8,107.5,74.0,132,80.8,12,core_ground,0.577,1,0.491,power_132kv,0.586
2025-10-05 03:09:50.898044,T11_153,10887.6,10936.4,1.04,0.97,49.984,2.52,2.2,32.1,28.1,80.7,56.9,11,23.3,10,winding_deformation,0.453,1,0.354,distribution_11kv,0.802
2025-10-09 18:47:50.898044,T400_052,402535.3,395751.6,0.39,0.37,49.979,2.33,1.49,60.5,57.4,60.1,40.0,400,283.5,14,axial_displacement,0.176,1,0.198,transmission_400kv,0.914
2025-10-10 01:34:50.899041,T132_644,129354.0,130868.7,0.1,0.11,49.905,2.43,1.77,32.4,28.1,49.3,32.5,132,83.8,23,healthy,0.0,0,0.115,power_132kv,0.292
2025-10-12 08:11:50.899041,T400_085,405187.8,402870.1,0.25,0.26,50.0,1.6,1.3,31.1,27.8,44.8,31.3,400,330.5,20,healthy,0.0,0,0.092,transmission_400kv,0.584
2025-09-15 19:22:50.900044,T132_987,134332.9,132488.0,0.1,0.1,50.047,1.74,1.19,36.6,34.3,29.1,21.2,132,51.4,11,healthy,0.0,0,0.028,power_132kv,0.437
2025-09-29 00:01:50.901046,T400_215,408578.7,399037.3,0.13,0.14,49.905,2.54,1.7,20.1,18.0,62.2,39.1,400,259.3,31,healthy,0.0,0,0.173,transmission_400kv,0.346
2025-10-02 18:55:50.901046,T11_430,11042.6,10959.2,0.51,0.55,50.0,1.6,1.44,22.8,20.4,38.1,27.0,11,22.3,16,healthy,0.0,0,0.063,distribution_11kv,0.451
2025-09-13 22:19:50.902053,T400_823,404896.4,399242.3,0.2,0.2,49.941,2.11,1.64,44.1,40.4,52.6,36.0,400,269.7,27,healthy,0.0,0,0.133,transmission_400kv,0.504
2025-09-18 21:31:50.903046,T132_681,132436.4,132421.6,0.18,0.17,49.955,1.49,0.87,37.2,32.4,27.4,19.3,132,83.4,9,healthy,0.0,0,0.023,power_132kv,0.462
2025-10-03 00:39:50.903046,T400_728,396179.5,399915.8,0.41,0.43,50.026,2.26,1.53,27.7,22.9,47.2,31.6,400,410.3,22,healthy,0.0,0,0.106,transmission_400kv,0.69
2025-10-01 09:29:50.904042,T400_680,397609.9,404326.2,0.11,0.11,50.038,2.43,1.55,28.0,23.1,59.1,36.5,400,160.4,27,healthy,0.0,0,0.153,transmission_400kv,0.471
2025-09-14 15:42:50.904042,T132_392,130625.7,130883.8,0.15,0.15,49.979,1.64,0.77,23.7,21.3,36.6,19.4,132,40.5,12,healthy,0.0,0,0.049,power_132kv,0.824
2025-09-29 19:20:50.905045,T132_575,134609.7,128803.0,0.16,0.17,50.061,1.95,1.47,24.1,21.8,36.1,24.3,132,98.4,14,healthy,0.0,0,0.052,power_132kv,0.372
2025-09-20 08:52:50.905045,T132_114,129385.7,133419.0,0.24,0.22,50.001,3.91,2.65,46.3,42.3,142.2,99.9,132,66.1,18,radial_displacement,0.629,1,0.629,power_132kv,0.752
2025-09-20 07:47:50.906042,T11_393,11134.6,10984.3,0.4,0.38,50.13,1.32,0.87,20.0,18.0,25.0,14.0,11,18.0,6,healthy,0.0,0,0.015,distribution_11kv,0.413
2025-09-28 07:02:50.907041,T400_566,401954.8,397418.3,0.21,0.21,49.933,2.74,2.08,36.8,32.1,70.5,43.9,400,399.7,35,healthy,0.0,0,0.208,transmission_400kv,0.352
2025-09-25 04:00:50.907041,T11_243,11108.6,11083.3,0.17,0.18,50.049,2.19,1.51,51.1,48.6,45.9,31.8,11,6.0,22,healthy,0.0,0,0.102,distribution_11kv,0.564
2025-10-10 19:36:50.908041,T132_427,131211.3,131470.1,0.08,0.07,50.023,2.18,1.32,21.7,18.0,49.8,35.8,132,32.6,11,axial_displacement,0.163,1,0.15,power_132kv,0.515
2025-09-29 23:43:50.908041,T400_431,398919.9,393620.5,0.28,0.27,49.966,3.95,2.7,53.6,49.1,169.2,111.7,400,315.8,32,axial_displacement,0.425,1,0.66,transmission_400kv,0.639
2025-10-06 11:08:50.909044,T132_161,130944.1,132146.9,0.12,0.11,50.04,4.31,2.8,48.1,46.1,179.3,116.8,132,66.3,21,shorted_turns,0.701,1,0.774,power_132kv,0.396
2025-10-11 22:06:50.909044,T132_330,128639.4,133874.9,0.18,0.18,50.063,3.65,2.58,38.2,33.4,101.5,68.1,132,73.1,8,core_ground,0.707,1,0.517,power_132kv,0.538
2025-09-23 08:56:50.910041,T400_228,397199.1,394996.2,0.2,0.19,50.055,1.55,1.22,41.7,38.9,30.2,18.9,400,138.6,11,healthy,0.0,0,0.028,transmission_400kv,0.97
2025-09-15 12:32:50.910041,T132_991,132414.2,131675.4,0.05,0.05,49.927,1.46,1.1,20.0,18.0,35.9,29.5,132,36.4,16,healthy,0.0,0,0.057,power_132kv,0.337
2025-09-25 06:41:50.911043,T132_474,131239.8,132846.3,0.19,0.19,49.967,1.85,1.35,35.8,31.5,36.5,22.9,132,59.0,15,healthy,0.0,0,0.056,power_132kv,0.698
2025-10-10 18:27:50.912044,T11_394,10978.6,10986.4,0.73,0.79,49.986,1.01,1.06,58.8,55.1,23.3,14.1,11,15.6,7,healthy,0.0,0,0.017,distribution_11kv,0.922
2025-09-15 11:30:50.912044,T132_429,131628.9,131642.9,0.34,0.32,49.942,1.61,1.29,32.3,29.2,39.5,31.6,132,98.5,16,healthy,0.0,0,0.067,power_132kv,0.776
2025-09-17 22:44:50.913042,T132_305,132079.5,131300.5,0.07,0.07,50.014,1.64,1.04,20.0,18.0,35.9,27.0,132,38.2,15,healthy,0.0,0,0.054,power_132kv,0.442
2025-09-21 16:43:50.913042,T400_612,400214.3,407760.1,0.16,0.16,49.969,2.25,1.59,39.5,34.7,72.7,47.9,400,111.2,22,axial_displacement,0.134,1,0.232,transmission_400kv,0.965
2025-09-27 05:13:50.914041,T400_066,395995.0,400959.6,0.18,0.16,50.076,4.68,3.14,59.7,55.9,227.9,148.9,400,159.2,28,core_ground,0.732,1,0.945,transmission_400kv,0.751
2025-09-24 15:31:50.914041,T400_528,384994.5,395241.0,0.23,0.22,49.958,4.65,3.22,52.3,50.2,227.6,152.7,400,374.1,30,core_ground,0.715,1,0.942,transmission_400kv,0.396
2025-09-25 12:37:50.915041,T11_976,11048.7,10917.6,0.1,0.09,49.911,1.34,1.07,20.0,18.0,24.8,14.1,11,6.2,6,healthy,0.0,0,0.015,distribution_11kv,0.295
2025-09-14 18:29:50.916041,T400_177,402994.7,390737.4,0.48,0.44,49.973,2.16,1.19,24.8,20.5,41.5,26.8,400,473.0,10,axial_displacement,0.113,1,0.104,transmission_400kv,0.709
2025-10-07 18:55:50.916041,T11_634,10995.1,11012.6,0.16,0.15,49.923,2.2,1.56,23.6,19.7,40.6,26.6,11,6.4,20,healthy,0.0,0,0.082,distribution_11kv,0.47
2025-09-21 11:34:50.917044,T132_499,132559.7,133364.8,0.23,0.24,50.003,2.76,1.95,42.3,39.2,87.9,59.3,132,80.4,16,winding_deformation,0.322,1,0.339,power_132kv,0.678
2025-10-01 05:42:50.917044,T11_234,11001.1,11045.4,0.26,0.26,50.018,1.74,1.61,30.0,25.6,40.9,25.7,11,11.0,17,healthy,0.0,0,0.074,distribution_11kv,0.452
2025-09-19 10:00:50.918048,T11_741,10935.2,10899.3,0.13,0.15,49.972,2.23,1.09,35.0,32.9,39.8,23.4,11,3.0,17,healthy,0.0,0,0.072,distribution_11kv,0.862
2025-10-03 15:55:50.919043,T400_530,405100.7,402759.0,0.33,0.32,49.968,1.61,1.35,20.0,18.0,37.6,27.0,400,393.4,17,healthy,0.0,0,0.064,transmission_400kv,0.568
2025-10-11 03:26:50.919043,T400_794,396778.4,402601.7,0.13,0.13,49.998,3.02,1.53,33.6,31.4,65.5,40.6,400,188.0,35,healthy,0.0,0,0.195,transmission_400kv,0.469
2025-10-10 08:35:50.920044,T400_827,402780.8,397372.0,0.31,0.34,50.003,1.89,1.24,20.0,18.0,39.4,24.4,400,334.9,16,healthy,0.0,0,0.067,transmission_400kv,0.668
2025-09-15 02:25:50.920044,T132_065,132617.1,130598.8,0.09,0.1,50.02,2.5,1.34,27.5,23.6,49.3,32.4,132,28.9,23,healthy,0.0,0,0.116,power_132kv,0.742
2025-09-21 23:28:50.921045,T400_294,394632.2,408225.4,0.15,0.13,50.033,3.74,2.82,45.4,41.1,182.4,124.3,400,196.9,34,winding_deformation,0.459,1,0.715,transmission_400kv,0.482
2025-09-16 02:59:50.921045,T11_822,11021.9,10777.4,0.59,0.63,50.015,2.15,1.54,47.9,44.2,53.1,30.5,11,14.1,25,healthy,0.0,0,0.129,distribution_11kv,0.819
2025-10-03 08:40:50.922041,T132_752,129954.4,130279.3,0.26,0.23,50.012,4.4,3.2,70.7,66.1,188.9,128.4,132,96.0,19,core_ground,0.843,1,0.943,power_132kv,0.55
2025-09-24 23:11:50.923041,T11_208,11114.5,11066.0,0.62,0.64,49.979,2.4,1.61,26.7,22.7,67.1,42.3,11,20.0,21,axial_displacement,0.113,1,0.206,distribution_11kv,0.593
2025-10-04 17:31:50.923041,T132_314,129753.0,134115.6,0.26,0.26,49.959,2.05,1.24,36.0,33.6,40.5,29.7,132,63.8,18,healthy,0.0,0,0.075,power_132kv,0.959
2025-09-30 00:52:50.924045,T11_783,10978.0,10862.5,0.21,0.22,49.951,2.92,2.19,36.1,32.8,117.0,76.8,11,8.6,22,core_ground,0.351,1,0.45,distribution_11kv,0.504
2025-09-17 17:18:50.924045,T132_042,133867.9,131704.4,0.1,0.11,50.015,1.68,1.25,28.4,24.4,31.4,24.7,132,32.0,15,healthy,0.0,0,0.042,power_132kv,0.751
2025-09-24 17:20:50.925041,T11_816,10845.9,11259.0,0.31,0.29,49.991,2.71,1.81,54.1,51.8,80.6,51.2,11,13.9,11,radial_displacement,0.343,1,0.314,distribution_11kv,0.39
2025-10-01 08:32:50.925041,T400_993,390727.0,397402.0,0.2,0.19,50.062,3.1,2.25,55.9,51.1,99.8,64.9,400,188.0,11,winding_deformation,0.551,1,0.454,transmission_400kv,0.677
2025-09-18 22:54:50.926041,T132_585,128148.7,133063.6,0.11,0.11,49.933,2.18,1.98,20.0,18.0,69.9,45.0,132,53.8,9,axial_displacement,0.32,1,0.266,power_132kv,0.469
2025-10-08 19:41:50.927041,T132_160,131311.0,131947.4,0.15,0.16,49.994,1.42,1.17,25.9,21.7,34.7,21.1,132,72.8,12,healthy,0.0,0,0.044,power_132kv,0.491
2025-09-25 01:51:50.927041,T11_648,10965.0,11014.6,0.24,0.23,49.883,2.51,1.78,29.3,26.2,72.5,45.9,11,16.1,11,axial_displacement,0.27,1,0.26,distribution_11kv,0.272
2025-09-18 19:01:50.928041,T132_348,131236.1,132103.0,0.18,0.15,49.959,3.98,2.79,52.3,48.9,156.3,101.9,132,50.4,17,radial_displacement,0.688,1,0.691,power_132kv,0.69
2025-10-06 09:58:50.928041,T400_831,397874.3,405972.5,0.16,0.18,50.053,2.35,1.54,32.7,29.5,50.7,36.3,400,307.9,23,healthy,0.0,0,0.119,transmission_400kv,0.409
2025-10-10 20:27:50.929041,T11_351,10932.6,11022.6,0.08,0.07,50.107,3.68,2.95,29.7,24.9,158.2,104.7,11,3.4,21,core_ground,0.6,1,0.669,distribution_11kv,0.4
2025-10-09 17:21:50.929041,T132_579,129791.0,132159.5,0.14,0.13,50.045,3.49,2.64,47.1,44.6,156.3,103.5,132,43.1,23,axial_displacement,0.524,1,0.637,power_132kv,0.706
2025-10-01 00:31:50.930041,T11_226,10980.8,11351.6,0.34,0.34,50.008,2.88,2.28,55.6,51.9,87.1,56.4,11,8.1,8,core_ground,0.551,1,0.409,distribution_11kv,0.766
